timeindex;s_be;s_bb;w_be;w_bb;h_bb;demand-profile-be;demand-profile-bb
2016-01-12 15:00:00;0.0;0.0;0.3216;0.2438;0.45;1847.144308;2129.442447
2016-01-12 16:00:00;0.0;0.0;0.3169;0.2506;0.45;1865.526852;2150.6343859999997
2016-01-12 17:00:00;0.0;0.0;0.3151;0.27;0.45;1952.165891;2250.514426
2016-01-12 18:00:00;0.0;0.0;0.3151;0.2748;0.45;1930.0164320000001;2224.9798769999998
2016-01-12 19:00:00;0.0;0.0;0.3017;0.2755;0.45;1906.0588539999999;2197.360875
2016-01-12 20:00:00;0.0;0.0;0.2497;0.2461;0.45;1787.6270550000002;2060.8292030000002
2016-01-12 21:00:00;0.0;0.0;0.2496;0.2483;0.45;1646.443091;1898.068164
2016-01-12 22:00:00;0.0;0.0;0.2651;0.2552;0.45;1606.363118;1851.862789
2016-01-12 23:00:00;0.0;0.0;0.2594;0.255;0.45;1493.958383;1722.2792940000002
2016-01-13 00:00:00;0.0;0.0;0.2754;0.2429;0.45;1406.867314;1621.878141
2016-01-13 01:00:00;0.0;0.0;0.2591;0.2274;0.45;1353.2264480000001;1560.0393689999999
2016-01-13 02:00:00;0.0;0.0;0.2599;0.2165;0.45;1327.008722;1529.8148
2016-01-13 03:00:00;0.0;0.0;0.2217;0.2062;0.45;1359.253512;1566.987545
2016-01-13 04:00:00;0.0;0.0;0.1934;0.225;0.45;1412.593025;1628.478909
2016-01-13 05:00:00;0.0;0.0;0.2143;0.2438;0.45;1500.889506;1730.269697
2016-01-13 06:00:00;0.0;0.0;0.223;0.2482;0.45;1695.4129829999997;1954.5221
2016-01-13 07:00:00;0.0006;0.0022;0.2141;0.2153;0.45;1885.2654850000001;2173.3896649999997
2016-01-13 08:00:00;0.0133;0.0187;0.1957;0.1729;0.45;1916.3048629999998;2209.172775
2016-01-13 09:00:00;0.0284;0.0353;0.1986;0.154;0.45;1789.8872039999999;2063.434769
2016-01-13 10:00:00;0.0429;0.0465;0.2084;0.1558;0.45;1760.957299;2030.083521
2016-01-13 11:00:00;0.0414;0.0431;0.233;0.1912;0.45;1814.748841;2092.0959980000002
2016-01-13 12:00:00;0.0258;0.0281;0.2329;0.2431;0.45;1795.763591;2070.209241
2016-01-13 13:00:00;0.0093;0.0124;0.245;0.2757;0.45;1731.1233339999999;1995.6900460000002
2016-01-13 14:00:00;0.0001;0.001;0.2139;0.2785;0.45;1724.493564;1988.047052
2016-01-13 15:00:00;0.0;0.0;0.1866;0.2633;0.45;1818.365079;2096.264904
2016-01-13 16:00:00;0.0;0.0;0.2127;0.2315;0.45;1970.096405;2271.1852519999998
2016-01-13 17:00:00;0.0;0.0;0.157;0.1936;0.45;2021.326445;2330.244753
2016-01-13 18:00:00;0.0;0.0;0.0989;0.1444;0.45;1985.6160940000002;2289.076807
2016-01-13 19:00:00;0.0;0.0;0.0446;0.08800000000000001;0.45;1934.8380829999999;2230.538418
2016-01-13 20:00:00;0.0;0.0;0.0207;0.0572;0.45;1801.0372719999998;2076.288896
2016-01-13 21:00:00;0.0;0.0;0.0199;0.0524;0.45;1663.0175160000001;1917.17565
2016-01-13 22:00:00;0.0;0.0;0.0301;0.0601;0.45;1606.6644720000002;1852.210198
2016-01-13 23:00:00;0.0;0.0;0.0539;0.0759;0.45;1491.0955279999998;1718.97891
2016-01-14 00:00:00;0.0;0.0;0.0934;0.0952;0.45;1416.0585859999999;1632.474111
2016-01-14 01:00:00;0.0;0.0;0.1144;0.11800000000000001;0.45;1366.636665;1575.4990619999999
2016-01-14 02:00:00;0.0;0.0;0.157;0.1488;0.45;1353.377125;1560.2130730000001
2016-01-14 03:00:00;0.0;0.0;0.2041;0.1809;0.45;1399.936191;1613.8877380000001
2016-01-14 04:00:00;0.0;0.0;0.2154;0.1825;0.45;1420.277531;1637.337834
2016-01-14 05:00:00;0.0;0.0;0.23800000000000002;0.1871;0.45;1497.875974;1726.795609
2016-01-14 06:00:00;0.0;0.0;0.215;0.1639;0.45;1662.264133;1916.3071280000001
2016-01-14 07:00:00;0.0067;0.0102;0.1511;0.1418;0.45;1839.911832;2121.104635
2016-01-14 08:00:00;0.0511;0.0749;0.1019;0.1069;0.45;1883.005336;2170.784099
2016-01-14 09:00:00;0.1644;0.1865;0.0767;0.0845;0.45;1858.595729;2142.643983
2016-01-14 10:00:00;0.2631;0.2756;0.0746;0.0794;0.45;1844.1307760000002;2125.968359
2016-01-14 11:00:00;0.2768;0.3064;0.0677;0.0749;0.45;1840.815891;2122.146862
2016-01-14 12:00:00;0.2394;0.2785;0.0661;0.0685;0.45;1808.420425;2084.800412
2016-01-14 13:00:00;0.1582;0.1899;0.0699;0.0653;0.45;1815.050195;2092.443407
2016-01-14 14:00:00;0.0452;0.0552;0.1151;0.0994;0.45;1828.761764;2108.250509
2016-01-14 15:00:00;0.0;0.0;0.1531;0.1366;0.45;1802.9960670000003;2078.5470530000002
2016-01-14 16:00:00;0.0;0.0;0.1774;0.16699999999999998;0.45;1813.242075;2090.358954
2016-01-14 17:00:00;0.0;0.0;0.2049;0.1906;0.45;1920.0717769999999;2213.515385
2016-01-14 18:00:00;0.0;0.0;0.2394;0.2009;0.45;1928.35899;2223.069128
2016-01-14 19:00:00;0.0;0.0;0.2496;0.19;0.45;1926.098841;2220.463562
2016-01-14 20:00:00;0.0;0.0;0.2171;0.1664;0.45;1813.392752;2090.5326579999996
2016-01-14 21:00:00;0.0;0.0;0.1694;0.1406;0.45;1676.2770560000001;1932.461639
2016-01-14 22:00:00;0.0;0.0;0.1337;0.1192;0.45;1623.8416029999998;1872.012502
2016-01-14 23:00:00;0.0;0.0;0.1059;0.1032;0.45;1522.586935;1755.283133
2016-01-15 00:00:00;0.0;0.0;0.0847;0.0895;0.45;1430.372862;1648.97603
2016-01-15 01:00:00;0.0;0.0;0.0684;0.0772;0.45;1391.046272;1603.639177
2016-01-15 02:00:00;0.0;0.0;0.051;0.0636;0.45;1375.22523;1585.400214
2016-01-15 03:00:00;0.0;0.0;0.0341;0.0513;0.45;1389.087477;1601.38102
2016-01-15 04:00:00;0.0;0.0;0.0143;0.04;0.45;1426.907301;1644.9808289999999
2016-01-15 05:00:00;0.0;0.0;0.0021;0.0299;0.45;1514.902429;1746.424208
2016-01-15 06:00:00;0.0;0.0;0.0009;0.0273;0.45;1680.646677;1937.4990670000002
2016-01-15 07:00:00;0.0009;0.002;0.003;0.0315;0.45;1866.430911;2151.676613
2016-01-15 08:00:00;0.0162;0.0267;0.0109;0.0329;0.45;1908.92171;2200.6612579999996
2016-01-15 09:00:00;0.0422;0.0698;0.0127;0.0237;0.45;1916.154186;2208.99907
2016-01-15 10:00:00;0.0745;0.1132;0.0134;0.0208;0.45;1919.3183940000001;2212.646863
2016-01-15 11:00:00;0.1024;0.1296;0.016;0.0199;0.45;1933.63267;2229.1487829999996
2016-01-15 12:00:00;0.0875;0.1026;0.0201;0.0209;0.45;1901.086527;2191.628629
2016-01-15 13:00:00;0.0481;0.0604;0.0337;0.0274;0.45;1863.266703;2148.02882
2016-01-15 14:00:00;0.012;0.0162;0.0693;0.0548;0.45;1826.6522920000002;2105.818647
2016-01-15 15:00:00;0.0;0.0;0.1133;0.0988;0.45;1802.9960670000003;2078.5470530000002
2016-01-15 16:00:00;0.0;0.0;0.1253;0.1129;0.45;1829.967177;2109.640144
2016-01-15 17:00:00;0.0;0.0;0.102;0.0959;0.45;1907.5656199999999;2199.0979190000003
2016-01-15 18:00:00;0.0;0.0;0.0647;0.069;0.45;1908.1683269999999;2199.792736
2016-01-15 19:00:00;0.0;0.0;0.0377;0.0511;0.45;1870.197826;2156.0192230000002
2016-01-15 20:00:00;0.0;0.0;0.0326;0.0438;0.45;1740.4652829999998;2006.4597199999998
2016-01-15 21:00:00;0.0;0.0;0.0314;0.0382;0.45;1628.81393;1877.744747
2016-01-15 22:00:00;0.0;0.0;0.0304;0.0329;0.45;1580.748098;1822.333038
2016-01-15 23:00:00;0.0;0.0;0.0264;0.0264;0.45;1473.918396;1699.176607
2016-01-16 00:00:00;0.0;0.0;0.0267;0.0227;0.45;1373.567788;1583.489465
2016-01-16 01:00:00;0.0;0.0;0.0311;0.0217;0.45;1321.433688;1523.387737
2016-01-16 02:00:00;0.0;0.0;0.0437;0.0262;0.45;1305.7633230000001;1505.322477
2016-01-16 03:00:00;0.0;0.0;0.0551;0.0323;0.45;1285.723336;1482.21979
2016-01-16 04:00:00;0.0;0.0;0.053;0.0321;0.45;1286.175366;1482.740903
2016-01-16 05:00:00;0.0;0.0;0.0391;0.0248;0.45;1256.492078;1448.521133
2016-01-16 06:00:00;0.0;0.0;0.0267;0.0184;0.45;1250.163661;1441.225547
2016-01-16 07:00:00;0.0039;0.0065;0.0191;0.0137;0.45;1344.0351759999999;1549.443399
2016-01-16 08:00:00;0.0294;0.0422;0.0079;0.0076;0.45;1481.4522259999999;1707.861828
2016-01-16 09:00:00;0.06;0.0849;0.0004;0.0035;0.45;1578.03592;1819.206359
2016-01-16 10:00:00;0.0815;0.1157;0.0001;0.0022;0.45;1646.141738;1897.720755
2016-01-16 11:00:00;0.0869;0.1247;0.0014;0.0037;0.45;1686.071034;1943.7524260000002
2016-01-16 12:00:00;0.0677;0.0981;0.0096;0.008;0.45;1645.840385;1897.373346
2016-01-16 13:00:00;0.0409;0.0571;0.0156;0.0108;0.45;1569.598031;1809.478911
2016-01-16 14:00:00;0.0112;0.0142;0.0209;0.0142;0.45;1538.1066230000001;1773.1746879999998
2016-01-16 15:00:00;0.0;0.0;0.0327;0.0225;0.45;1531.778207;1765.8791030000002
2016-01-16 16:00:00;0.0;0.0;0.0384;0.0303;0.45;1567.1872050000002;1806.699641
2016-01-16 17:00:00;0.0;0.0;0.036000000000000004;0.04;0.45;1681.8520899999999;1938.888702
2016-01-16 18:00:00;0.0;0.0;0.0313;0.0519;0.45;1699.029221;1958.6910059999998
2016-01-16 19:00:00;0.0;0.0;0.0291;0.0581;0.45;1642.374823;1893.378145
2016-01-16 20:00:00;0.0;0.0;0.0243;0.054000000000000006;0.45;1514.751752;1746.2505039999999
2016-01-16 21:00:00;0.0;0.0;0.0123;0.0409;0.45;1419.976177;1636.990425
2016-01-16 22:00:00;0.0;0.0;0.0011;0.027000000000000003;0.45;1393.005068;1605.8973349999999
2016-01-16 23:00:00;0.0;0.0;0.0;0.0172;0.45;1302.147085;1501.153571
2016-01-17 00:00:00;0.0;0.0;0.0;0.011000000000000001;0.45;1241.424419;1431.150691
2016-01-17 01:00:00;0.0;0.0;0.0;0.0081;0.45;1215.056016;1400.752418
2016-01-17 02:00:00;0.0;0.0;0.0;0.0089;0.45;1217.918871;1404.052802
2016-01-17 03:00:00;0.0;0.0;0.0;0.0117;0.45;1214.6039859999998;1400.231305
2016-01-17 04:00:00;0.0;0.0;0.0001;0.0141;0.45;1209.179629;1393.9779460000002
2016-01-17 05:00:00;0.0;0.0;0.0003;0.0153;0.45;1185.6740810000001;1366.880057
2016-01-17 06:00:00;0.0;0.0;0.0003;0.0145;0.45;1115.9108199999998;1286.454912
2016-01-17 07:00:00;0.0092;0.0069;0.0;0.0126;0.45;1206.7688039999998;1391.198675
2016-01-17 08:00:00;0.0608;0.0542;0.0;0.0069;0.45;1310.132944;1510.359905
2016-01-17 09:00:00;0.1249;0.1188;0.0;0.0049;0.45;1408.5247570000001;1623.78889
2016-01-17 10:00:00;0.175;0.1837;0.0;0.0062;0.45;1495.013119;1723.495225
2016-01-17 11:00:00;0.1676;0.2074;0.0;0.0069;0.45;1613.746271;1860.374306
2016-01-17 12:00:00;0.1131;0.1553;0.0001;0.0093;0.45;1561.160142;1799.7514640000002
2016-01-17 13:00:00;0.0535;0.0853;0.0017;0.0131;0.45;1475.274486;1700.7399460000001
2016-01-17 14:00:00;0.0124;0.02;0.0064;0.0211;0.45;1421.9349730000001;1639.248583
2016-01-17 15:00:00;0.0;0.0;0.013999999999999999;0.0345;0.45;1406.415284;1621.357028
2016-01-17 16:00:00;0.0;0.0;0.0166;0.04;0.45;1454.481116;1676.7687369999999
2016-01-17 17:00:00;0.0;0.0;0.0156;0.0377;0.45;1595.514404;1839.3560710000002
2016-01-17 18:00:00;0.0;0.0;0.0144;0.034;0.45;1640.7173810000002;1891.467396
2016-01-17 19:00:00;0.0;0.0;0.0151;0.0309;0.45;1605.911089;1851.3416760000002
2016-01-17 20:00:00;0.0;0.0;0.0189;0.0313;0.45;1502.5469480000002;1732.180446
2016-01-17 21:00:00;0.0;0.0;0.0219;0.0335;0.45;1441.673606;1662.003861
2016-01-17 22:00:00;0.0;0.0;0.0237;0.037000000000000005;0.45;1452.371644;1674.336875
2016-01-17 23:00:00;0.0;0.0;0.0249;0.0414;0.45;1374.622524;1584.705396
2016-01-18 00:00:00;0.0;0.0;0.0239;0.0429;0.45;1318.570833;1520.087353
2016-01-18 01:00:00;0.0;0.0;0.0217;0.042;0.45;1303.503174;1502.716911
2016-01-18 02:00:00;0.0;0.0;0.0201;0.0375;0.45;1296.5720509999999;1494.726508
2016-01-18 03:00:00;0.0;0.0;0.0146;0.0286;0.45;1322.9404539999998;1525.124781
2016-01-18 04:00:00;0.0;0.0;0.0086;0.0198;0.45;1366.938018;1575.846471
2016-01-18 05:00:00;0.0;0.0;0.0061;0.0149;0.45;1450.714202;1672.426126
2016-01-18 06:00:00;0.0;0.0;0.0053;0.0132;0.45;1634.238287;1883.9981059999998
2016-01-18 07:00:00;0.0165;0.0152;0.0047;0.0125;0.45;1812.488693;2089.490432
2016-01-18 08:00:00;0.0882;0.0827;0.0051;0.0143;0.45;1854.2261079999998;2137.6065550000003
2016-01-18 09:00:00;0.2206;0.2087;0.012;0.0181;0.45;1859.1984350000002;2143.3388010000003
2016-01-18 10:00:00;0.3092;0.3048;0.0164;0.02;0.45;1872.9100050000002;2159.145903
2016-01-18 11:00:00;0.312;0.3151;0.0191;0.0238;0.45;1873.663388;2160.014425
2016-01-18 12:00:00;0.2705;0.2745;0.0231;0.0264;0.45;1841.117244;2122.494271
2016-01-18 13:00:00;0.1843;0.1765;0.0224;0.0243;0.45;1816.255607;2093.833042
2016-01-18 14:00:00;0.0623;0.0569;0.0184;0.0246;0.45;1823.488084;2102.170854
2016-01-18 15:00:00;0.0;0.0;0.0207;0.0333;0.45;1806.461629;2082.5422550000003
2016-01-18 16:00:00;0.0;0.0;0.026000000000000002;0.0406;0.45;1812.9407219999998;2090.011545
2016-01-18 17:00:00;0.0;0.0;0.0366;0.0478;0.45;1912.989978;2205.351278
2016-01-18 18:00:00;0.0;0.0;0.0523;0.0551;0.45;1932.4272579999997;2227.7591469999998
2016-01-18 19:00:00;0.0;0.0;0.0697;0.0633;0.45;1931.221845;2226.369512
2016-01-18 20:00:00;0.0;0.0;0.0859;0.0723;0.45;1830.1178530000002;2109.8138480000002
2016-01-18 21:00:00;0.0;0.0;0.0996;0.0826;0.45;1720.8773260000003;1983.878146
2016-01-18 22:00:00;0.0;0.0;0.10800000000000001;0.0906;0.45;1673.7155539999999;1929.508664
2016-01-18 23:00:00;0.0;0.0;0.1044;0.0921;0.45;1583.912307;1825.9808309999999
2016-01-19 00:00:00;0.0;0.0;0.0874;0.0875;0.45;1514.299722;1745.7293899999997
2016-01-19 01:00:00;0.0;0.0;0.0734;0.0826;0.45;1475.575839;1701.0873550000001
2016-01-19 02:00:00;0.0;0.0;0.067;0.079;0.45;1455.234499;1677.637259
2016-01-19 03:00:00;0.0;0.0;0.0637;0.0771;0.45;1439.1121039999998;1659.050886
2016-01-19 04:00:00;0.0;0.0;0.063;0.0766;0.45;1460.05615;1683.1958
2016-01-19 05:00:00;0.0;0.0;0.0699;0.0789;0.45;1530.120764;1763.9683539999999
2016-01-19 06:00:00;0.0;0.0;0.0897;0.0832;0.45;1684.2629149999998;1941.667973
2016-01-19 07:00:00;0.0473;0.0439;0.1021;0.0894;0.45;1879.0877449999998;2166.267784
2016-01-19 08:00:00;0.1436;0.1628;0.0689;0.0808;0.45;1936.495525;2232.449167
2016-01-19 09:00:00;0.2739;0.3123;0.0396;0.0649;0.45;1934.6874059999998;2230.3647140000003
2016-01-19 10:00:00;0.3192;0.3639;0.0813;0.1083;0.45;1944.0293550000001;2241.134388
2016-01-19 11:00:00;0.3172;0.3574;0.1346;0.145;0.45;1925.0441050000002;2219.2476309999997
2016-01-19 12:00:00;0.26899999999999996;0.2923;0.1646;0.1609;0.45;1874.7181239999998;2161.230356
2016-01-19 13:00:00;0.153;0.1789;0.153;0.155;0.45;1842.9253640000002;2124.578724
2016-01-19 14:00:00;0.0389;0.0559;0.1497;0.1459;0.45;1861.0065539999998;2145.423254
2016-01-19 15:00:00;0.0;0.0;0.213;0.1851;0.45;1838.405066;2119.367591
2016-01-19 16:00:00;0.0;0.0;0.245;0.2202;0.45;1837.35033;2118.15166
2016-01-19 17:00:00;0.0;0.0;0.2437;0.2266;0.45;1938.906351;2235.228437
2016-01-19 18:00:00;0.0;0.0;0.2184;0.205;0.45;1934.6874059999998;2230.3647140000003
2016-01-19 19:00:00;0.0;0.0;0.1949;0.1922;0.45;1942.673266;2239.5710480000002
2016-01-19 20:00:00;0.0;0.0;0.1899;0.1766;0.45;1820.625228;2098.87047
2016-01-19 21:00:00;0.0;0.0;0.1801;0.174;0.45;1708.521846;1969.634384
2016-01-19 22:00:00;0.0;0.0;0.1786;0.1703;0.45;1671.003375;1926.3819839999999
2016-01-19 23:00:00;0.0;0.0;0.191;0.1809;0.45;1567.789912;1807.3944579999998
2016-01-20 00:00:00;0.0;0.0;0.2079;0.1902;0.45;1482.808315;1709.425167
2016-01-20 01:00:00;0.0;0.0;0.1883;0.1847;0.45;1438.6600740000001;1658.529773
2016-01-20 02:00:00;0.0;0.0;0.1711;0.1874;0.45;1416.8119689999999;1633.342633
2016-01-20 03:00:00;0.0;0.0;0.1713;0.1781;0.45;1423.893769;1641.50674
2016-01-20 04:00:00;0.0;0.0;0.1591;0.1675;0.45;1469.548775;1694.139179
2016-01-20 05:00:00;0.0;0.0;0.1419;0.1554;0.45;1520.176109;1752.503863
2016-01-20 06:00:00;0.0;0.0;0.1211;0.1403;0.45;1704.9056079999998;1965.465478
2016-01-20 07:00:00;0.0049;0.0054;0.1027;0.1265;0.45;1905.7575010000003;2197.013466
2016-01-20 08:00:00;0.0313;0.0338;0.0619;0.0833;0.45;1970.5484350000002;2271.706365
2016-01-20 09:00:00;0.0551;0.0639;0.035;0.0534;0.45;1976.8768510000002;2279.00195
2016-01-20 10:00:00;0.0762;0.0858;0.0273;0.0511;0.45;1976.5754980000002;2278.654542
2016-01-20 11:00:00;0.0802;0.091;0.0217;0.0544;0.45;1989.9857149999998;2294.114235
2016-01-20 12:00:00;0.0662;0.0776;0.0169;0.0533;0.45;1955.782129;2254.683332
2016-01-20 13:00:00;0.0375;0.045;0.0161;0.0465;0.45;1921.126513;2214.731316
2016-01-20 14:00:00;0.0094;0.0119;0.0277;0.0545;0.45;1897.470289;2187.459723
2016-01-20 15:00:00;0.0;0.0;0.0556;0.0815;0.45;1876.827596;2163.662218
2016-01-20 16:00:00;0.0;0.0;0.0826;0.0989;0.45;1885.114809;2173.215961
2016-01-20 17:00:00;0.0;0.0;0.0989;0.1069;0.45;1945.234768;2242.524023
2016-01-20 18:00:00;0.0;0.0;0.1003;0.1068;0.45;1934.6874059999998;2230.3647140000003
2016-01-20 19:00:00;0.0;0.0;0.0959;0.1036;0.45;1956.686188;2255.725559
2016-01-20 20:00:00;0.0;0.0;0.08800000000000001;0.0979;0.45;1798.626446;2073.509625
2016-01-20 21:00:00;0.0;0.0;0.0831;0.0935;0.45;1684.8656210000001;1942.36279
2016-01-20 22:00:00;0.0;0.0;0.0843;0.0964;0.45;1616.00642;1862.979872
2016-01-20 23:00:00;0.0;0.0;0.096;0.1014;0.45;1506.01251;1736.1756469999998
2016-01-21 00:00:00;0.0;0.0;0.1016;0.1071;0.45;1432.030305;1650.886779
2016-01-21 01:00:00;0.0;0.0;0.1091;0.1144;0.45;1378.690792;1589.395415
2016-01-21 02:00:00;0.0;0.0;0.1074;0.1168;0.45;1377.636056;1588.179484
2016-01-21 03:00:00;0.0;0.0;0.1104;0.1202;0.45;1388.183417;1600.338793
2016-01-21 04:00:00;0.0;0.0;0.1127;0.1194;0.45;1437.605338;1657.313842
2016-01-21 05:00:00;0.0;0.0;0.1114;0.113;0.45;1513.395663;1744.6871640000002
2016-01-21 06:00:00;0.0;0.0;0.1121;0.106;0.45;1679.742617;1936.4568399999998
2016-01-21 07:00:00;0.0098;0.0135;0.1017;0.0964;0.45;1887.676311;2176.168936
2016-01-21 08:00:00;0.049;0.0645;0.07200000000000001;0.0732;0.45;1876.978273;2163.8359219999998
2016-01-21 09:00:00;0.0787;0.1186;0.0511;0.0527;0.45;1862.0612899999999;2146.639185
2016-01-21 10:00:00;0.1134;0.1722;0.0459;0.0522;0.45;1932.4272579999997;2227.7591469999998
2016-01-21 11:00:00;0.1364;0.1878;0.0403;0.0489;0.45;1929.263049;2224.111355
2016-01-21 12:00:00;0.1092;0.1634;0.0331;0.0431;0.45;1892.1966079999997;2181.380068
2016-01-21 13:00:00;0.0686;0.1063;0.024;0.0349;0.45;1864.321439;2149.244751
2016-01-21 14:00:00;0.036000000000000004;0.0399;0.0229;0.0325;0.45;1848.6510739999999;2131.179492
2016-01-21 15:00:00;0.0;0.0;0.024;0.0345;0.45;1829.8165;2109.4664399999997
2016-01-21 16:00:00;0.0;0.0;0.0171;0.03;0.45;1832.378002;2112.419415
2016-01-21 17:00:00;0.0;0.0;0.0111;0.0262;0.45;1881.6492469999998;2169.220759
2016-01-21 18:00:00;0.0;0.0;0.0093;0.0275;0.45;1899.579761;2189.8915850000003
2016-01-21 19:00:00;0.0;0.0;0.0131;0.0369;0.45;1937.5502620000002;2233.665098
2016-01-21 20:00:00;0.0;0.0;0.0311;0.0538;0.45;1839.309125;2120.409818
2016-01-21 21:00:00;0.0;0.0;0.064;0.0735;0.45;1732.4794239999999;1997.2533859999999
2016-01-21 22:00:00;0.0;0.0;0.0954;0.0853;0.45;1677.7838219999999;1934.1986829999998
2016-01-21 23:00:00;0.0;0.0;0.1083;0.0827;0.45;1590.542076;1833.623825
2016-01-22 00:00:00;0.0;0.0;0.0987;0.0713;0.45;1532.682266;1766.921329
2016-01-22 01:00:00;0.0;0.0;0.0761;0.0571;0.45;1501.793565;1731.3119239999999
2016-01-22 02:00:00;0.0;0.0;0.0543;0.0434;0.45;1469.2474220000001;1693.7917699999998
2016-01-22 03:00:00;0.0;0.0;0.0396;0.0331;0.45;1476.931928;1702.6506949999998
2016-01-22 04:00:00;0.0;0.0;0.033;0.0261;0.45;1503.3003310000001;1733.048968
2016-01-22 05:00:00;0.0;0.0;0.0394;0.0262;0.45;1568.3926179999999;1808.0892760000002
2016-01-22 06:00:00;0.0;0.0;0.0454;0.0327;0.45;1742.876108;2009.238991
2016-01-22 07:00:00;0.0293;0.0447;0.0381;0.0384;0.45;1938.303645;2234.5336199999997
2016-01-22 08:00:00;0.127;0.171;0.0323;0.0378;0.45;1975.520762;2277.438611
2016-01-22 09:00:00;0.2831;0.3356;0.0297;0.0326;0.45;1993.4512760000002;2298.1094359999997
2016-01-22 10:00:00;0.3315;0.3934;0.0324;0.0372;0.45;1997.067514;2302.278342
2016-01-22 11:00:00;0.3322;0.397;0.0284;0.0414;0.45;1966.9321969999999;2267.537459
2016-01-22 12:00:00;0.2902;0.3503;0.0281;0.0478;0.45;1899.4290850000002;2189.71788
2016-01-22 13:00:00;0.2041;0.2508;0.0334;0.0592;0.45;1833.5834149999998;2113.80905
2016-01-22 14:00:00;0.0789;0.1005;0.0644;0.0909;0.45;1812.338016;2089.316727
2016-01-22 15:00:00;0.0;0.0001;0.1666;0.1865;0.45;1773.0114260000003;2043.9798739999999
2016-01-22 16:00:00;0.0;0.0;0.3149;0.2814;0.45;1774.5181920000002;2045.7169190000002
2016-01-22 17:00:00;0.0;0.0;0.3933;0.3175;0.45;1915.2501260000001;2207.9568440000003
2016-01-22 18:00:00;0.0;0.0;0.365;0.308;0.45;1941.769206;2238.528821
2016-01-22 19:00:00;0.0;0.0;0.3246;0.2911;0.45;1918.565011;2211.778341
2016-01-22 20:00:00;0.0;0.0;0.3001;0.2764;0.45;1831.0219129999998;2110.856075
2016-01-22 21:00:00;0.0;0.0;0.2794;0.2638;0.45;1697.522455;1956.953961
2016-01-22 22:00:00;0.0;0.0;0.2573;0.2526;0.45;1673.7155539999999;1929.508664
2016-01-22 23:00:00;0.0;0.0;0.2341;0.2386;0.45;1601.089438;1845.7831350000001
2016-01-23 00:00:00;0.0;0.0;0.2096;0.2139;0.45;1521.984228;1754.588316
2016-01-23 01:00:00;0.0;0.0;0.1869;0.1889;0.45;1451.6182609999998;1673.468353
2016-01-23 02:00:00;0.0;0.0;0.1691;0.1683;0.45;1383.964473;1595.47507
2016-01-23 03:00:00;0.0;0.0;0.1574;0.1548;0.45;1382.3070300000002;1593.564321
2016-01-23 04:00:00;0.0;0.0;0.1409;0.1394;0.45;1349.459534;1555.696758
2016-01-23 05:00:00;0.0;0.0;0.1273;0.1239;0.45;1301.3937019999998;1500.285049
2016-01-23 06:00:00;0.0;0.0;0.1146;0.1099;0.45;1296.5720509999999;1494.726508
2016-01-23 07:00:00;0.0007;0.0013;0.0891;0.0946;0.45;1413.195731;1629.1737269999999
2016-01-23 08:00:00;0.0079;0.0108;0.0567;0.0757;0.45;1541.7228619999999;1777.3435940000002
2016-01-23 09:00:00;0.0151;0.0209;0.0386;0.067;0.45;1632.7315210000002;1882.261062
2016-01-23 10:00:00;0.02;0.0262;0.036000000000000004;0.0789;0.45;1716.507705;1978.840718
2016-01-23 11:00:00;0.0168;0.0219;0.0573;0.1132;0.45;1790.4899100000002;2064.129587
2016-01-23 12:00:00;0.0122;0.0164;0.10300000000000001;0.1522;0.45;1748.9031719999998;2016.187168
2016-01-23 13:00:00;0.0042;0.0085;0.1943;0.1823;0.45;1649.607299;1901.7159570000001
2016-01-23 14:00:00;0.0;0.0008;0.251;0.2145;0.45;1588.884634;1831.7130769999999
2016-01-23 15:00:00;0.0;0.0;0.2951;0.2529;0.45;1542.325568;1778.038412
2016-01-23 16:00:00;0.0;0.0;0.3359;0.2863;0.45;1587.227192;1829.8023280000002
2016-01-23 17:00:00;0.0;0.0;0.3449;0.2977;0.45;1712.590114;1974.324403
2016-01-23 18:00:00;0.0;0.0;0.3679;0.3144;0.45;1674.4689369999999;1930.377186
2016-01-23 19:00:00;0.0;0.0;0.3721;0.3139;0.45;1637.854526;1888.167012
2016-01-23 20:00:00;0.0;0.0;0.3389;0.28;0.45;1538.860006;1774.04321
2016-01-23 21:00:00;0.0;0.0;0.3359;0.2668;0.45;1432.030305;1650.886779
2016-01-23 22:00:00;0.0;0.0;0.3699;0.2779;0.45;1381.402971;1592.522095
2016-01-23 23:00:00;0.0;0.0;0.2907;0.2472;0.45;1314.201212;1515.049925
2016-01-24 00:00:00;0.0;0.0;0.2036;0.2003;0.45;1225.302024;1412.5643189999998
2016-01-24 01:00:00;0.0;0.0;0.1829;0.1914;0.45;1179.0443109999999;1359.237063
2016-01-24 02:00:00;0.0;0.0;0.1726;0.1853;0.45;1164.579359;1342.561439
2016-01-24 03:00:00;0.0;0.0;0.1359;0.16;0.45;1143.936666;1318.763934
2016-01-24 04:00:00;0.0;0.0;0.1213;0.1425;0.45;1145.2927550000002;1320.327273
2016-01-24 05:00:00;0.0;0.0;0.1337;0.1429;0.45;1116.8148800000001;1287.4971380000002
2016-01-24 06:00:00;0.0;0.0;0.1597;0.1534;0.45;1088.487681;1254.840708
2016-01-24 07:00:00;0.0021;0.0045;0.1701;0.1604;0.45;1175.880103;1355.58927
